team,wcyear,opponent,GF,GA,possession_number,shot,goal,wentback,timediff,players_behind,possess,Short,Medium,Long,No_passes,champion,round,goaldiff,,timediff,players_behind,passes
Germany,2010,Spain,0,1,13,F,F,F,22,3,T,3,6,0,F,F,SF,-1,,,,9
Germany,2010,Uruguay,3,2,14,F,F,F,22,3,T,3,2,1,F,F,TPP,1,,,,6
Spain,2014,Chile,0,2,32,F,F,F,22,3,T,2,2,1,F,F,G,-2,,,,5
France,2018,Croatia,4,2,9,F,F,F,22,4,F,4,2,1,F,T,F,2,,,,7
France,2018,Croatia,4,2,12,F,F,T,22,4,F,4,4,1,F,T,F,2,,,,9
France,2018,Croatia,4,2,72,F,F,F,22,4,F,0,0,1,F,T,F,2,,,,1
France,2010,South Africa,1,2,6,F,F,F,22,5,F,5,0,1,F,F,G,-1,,,,6
France,2014,Ecuador,0,0,48,F,F,F,22,5,F,3,6,0,F,F,G,0,,,,9
France,2014,Germany,0,1,23,F,F,F,22,5,F,0,0,1,F,F,QF,-1,,,,1
France,2014,Nigeria,2,0,66,F,F,F,22,5,F,0,0,1,F,F,S,2,,,,1
France,2018,Denmark,0,0,41,F,F,T,22,5,F,1,3,0,F,T,G,0,,,,4
Germany,2010,Uruguay,3,2,26,F,F,F,22,5,T,0,3,0,F,F,TPP,1,,,,3
Germany,2010,Uruguay,3,2,64,T,F,F,22,5,T,0,1,1,F,F,TPP,1,,,,2
Germany,2014,Portgual,4,0,35,F,F,T,22,5,T,2,4,0,F,T,G,4,,,,6
Spain,2014,Australia,3,0,1,F,F,F,22,5,T,0,2,1,F,F,G,3,,,,3
Spain,2014,Netherlands,1,5,5,F,F,T,22,5,T,2,3,0,F,F,G,-4,,,,5
France,2014,Switerland,5,2,11,F,F,F,22,6,F,1,4,1,F,F,G,3,,,,6
France,2014,Switerland,5,2,46,T,F,F,22,6,F,2,1,1,F,F,G,3,,,,4
France,2018,Peru,1,0,5,F,F,F,22,6,F,2,4,0,F,T,G,1,,,,6
Germany,2010,Australia,4,0,57,T,T,F,22,6,T,2,4,0,F,F,G,4,,,,6
Spain,2010,Chile,2,1,94,F,F,F,22,6,T,3,4,0,F,T,G,1,,,,7
Spain,2010,Honduras,2,0,72,F,F,F,22,6,T,8,2,0,F,T,G,2,,,,10
Spain,2014,Netherlands,1,5,66,F,F,F,22,6,T,8,1,0,F,F,G,-4,,,,9
France,2018,Belgium,1,0,10,F,F,T,22,7,F,2,5,0,F,T,SF,1,,,,7
Germany,2010,Uruguay,3,2,38,F,F,F,22,7,T,2,0,1,F,F,TPP,1,,,,3
Germany,2014,Algeria,2,1,76,T,F,F,22,7,T,1,2,0,F,T,S,1,,,,3
Germany,2014,Argentina,1,0,72,F,F,F,22,7,T,3,3,0,F,T,F,1,,,,6
Germany,2018,Mexico,0,1,22,F,F,T,22,7,T,4,2,0,F,F,G,-1,,,,6
Spain,2014,Australia,3,0,48,F,F,F,22,7,T,5,1,0,F,F,G,3,,,,6
Spain,2014,Chile,0,2,35,F,F,T,22,7,T,2,3,0,F,F,G,-2,,,,5
France,2014,Ecuador,0,0,45,F,F,F,22,8,F,4,3,1,F,F,G,0,,,,8
France,2018,Australia,2,1,27,F,F,F,22,8,F,3,6,0,F,T,G,1,,,,9
France,2018,Belgium,1,0,37,T,T,F,22,8,F,2,6,0,F,T,SF,1,,,,8
France,2018,Denmark,0,0,11,F,F,F,22,8,F,0,6,1,F,T,G,0,,,,7
France,2018,Peru,1,0,17,F,F,F,22,8,F,5,3,0,F,T,G,1,,,,8
Germany,2010,Ghana,1,0,96,F,F,T,22,8,T,2,3,0,F,F,G,1,,,,5
Germany,2010,Uruguay,3,2,4,F,F,F,22,8,T,6,2,0,F,F,TPP,1,,,,8
Germany,2014,Algeria,2,1,31,F,F,F,22,8,T,4,3,0,F,T,S,1,,,,7
Germany,2014,Argentina,1,0,30,F,F,T,22,8,T,3,3,1,F,T,F,1,,,,7
Germany,2018,Mexico,0,1,62,F,F,F,22,8,T,1,3,0,F,F,G,-1,,,,4
Spain,2010,Germany,1,0,19,F,F,T,22,8,T,3,3,0,F,T,SF,1,,,,6
Spain,2010,Paraguary,1,0,80,F,F,F,22,8,T,4,3,0,F,T,QF,1,,,,7
Spain,2010,Paraguary,1,0,87,T,T,F,22,8,T,5,2,0,F,T,QF,1,,,,7
Spain,2014,Australia,3,0,6,F,F,T,22,8,T,3,5,0,F,F,G,3,,,,8
Spain,2018,Portugal,3,3,94,F,F,F,22,8,T,3,3,1,F,F,G,0,,,,7
France,2014,Honduras,3,0,55,F,F,F,22,9,F,3,4,0,F,F,G,3,,,,7
France,2018,Uruguay,2,0,35,F,F,T,22,9,F,4,3,0,F,T,QF,2,,,,7
Germany,2010,Ghana,1,0,49,F,F,T,22,9,T,6,2,0,F,F,G,1,,,,8
Germany,2014,Ghana,2,2,18,F,F,F,22,9,T,4,4,0,F,T,G,0,,,,8
Germany,2018,Korea,0,2,33,F,F,F,22,9,T,1,5,0,F,F,G,-2,,,,6
Germany,2018,Korea,0,2,55,F,F,F,22,9,T,3,4,0,F,F,G,-2,,,,7
Spain,2010,Chile,2,1,108,F,F,F,22,9,T,5,3,0,F,T,G,1,,,,8
Spain,2010,Honduras,2,0,25,F,F,T,22,9,T,4,4,0,F,T,G,2,,,,8
Spain,2010,Netherlands,1,0,56,F,F,F,22,9,T,5,2,0,F,T,F,1,,,,7
Spain,2018,Iran,1,0,26,NA,F,T,22,9,T,6,3,0,F,F,G,1,,,,9
Spain,2018,Morocco,2,2,2,F,F,T,22,9,T,1,4,0,F,F,G,0,,,,5
Spain,2018,Morocco,2,2,11,F,F,F,22,9,T,3,3,1,F,F,G,0,,,,7
Spain,2018,Morocco,2,2,76,F,F,F,22,9,T,8,2,0,F,F,G,0,,,,10
Spain,2018,Morocco,2,2,103,T,F,F,22,9,T,3,2,0,F,F,G,0,,,,5
France,2018,Denmark,0,0,55,F,F,T,22,10,F,3,3,0,F,T,G,0,,,,6
Germany,2018,Sweden,2,1,54,F,F,T,22,10,T,5,1,0,F,F,G,1,,,,6
Spain,2018,Russia,1,1,173,F,F,T,22,10,T,7,1,0,F,F,S,0,,,,8
France,2018,Argentina,4,3,62,F,F,F,23,3,F,11,2,0,F,T,S,1,,,,13
France,2018,Argentina,4,3,53,F,F,F,23,4,F,3,4,1,F,T,S,1,,,,8
Germany,2014,US,1,0,108,F,F,F,23,4,T,4,4,1,F,T,G,1,,,,9
France,2010,South Africa,1,2,14,F,F,F,23,5,F,8,1,1,F,F,G,-1,,,,10
France,2010,South Africa,1,2,63,F,F,T,23,5,F,5,3,0,F,F,G,-1,,,,8
France,2010,South Africa,1,2,72,F,F,F,23,5,F,3,2,1,F,F,G,-1,,,,6
France,2010,Uruguay,0,0,83,F,F,F,23,5,F,1,3,1,F,F,G,0,,,,5
France,2018,Croatia,4,2,3,F,F,T,23,5,F,0,2,0,F,T,F,2,,,,2
Germany,2010,Argentina,4,0,63,F,F,F,23,5,T,0,3,0,F,F,QF,4,,,,3
Germany,2014,Brazil,7,1,56,F,F,F,23,5,T,3,5,0,F,T,SF,6,,,,8
Germany,2014,Brazil,7,1,81,F,F,T,23,5,T,8,2,0,F,T,SF,6,,,,10
Spain,2014,Australia,3,0,52,F,F,F,23,5,T,2,4,0,F,F,G,3,,,,6
France,2014,Honduras,3,0,6,F,F,F,23,6,F,5,3,0,F,F,G,3,,,,8
France,2014,Switerland,5,2,2,F,F,F,23,6,F,3,2,1,F,F,G,3,,,,6
France,2014,Switerland,5,2,4,T,F,F,23,6,F,5,4,0,F,F,G,3,,,,9
France,2018,Belgium,1,0,6,F,F,F,23,6,F,0,3,1,F,T,SF,1,,,,4
France,2018,Uruguay,2,0,3,F,F,T,23,6,F,3,4,0,F,T,QF,2,,,,7
Germany,2014,France,1,0,65,F,F,F,23,6,T,4,3,0,F,T,QF,1,,,,7
Germany,2014,US,1,0,104,F,F,F,23,6,T,4,3,0,F,T,G,1,,,,7
Spain,2010,Netherlands,1,0,69,F,F,F,23,6,T,4,4,0,F,T,F,1,,,,8
Spain,2010,Paraguary,1,0,91,F,F,F,23,6,T,1,8,0,F,T,QF,1,,,,9
Spain,2010,Portugal,1,0,105,F,F,F,23,6,T,1,1,0,F,T,S,1,,,,2
Spain,2014,Chile,0,2,77,F,F,F,23,6,T,5,2,1,F,F,G,-2,,,,8
France,2010,South Africa,1,2,12,F,F,F,23,7,F,3,3,1,F,F,G,-1,,,,7
France,2010,Uruguay,0,0,19,F,F,F,23,7,F,4,2,0,F,F,G,0,,,,6
France,2010,Uruguay,0,0,87,F,F,F,23,7,F,4,2,1,F,F,G,0,,,,7
France,2014,Ecuador,0,0,73,T,F,F,23,7,F,4,3,0,F,F,G,0,,,,7
France,2014,Switerland,5,2,22,F,F,F,23,7,F,3,2,0,F,F,G,3,,,,5
France,2018,Belgium,1,0,2,F,F,T,23,7,F,1,5,0,F,T,SF,1,,,,6
France,2018,Denmark,0,0,21,F,F,T,23,7,F,5,2,0,F,T,G,0,,,,7
Spain,2010,Chile,2,1,31,F,F,F,23,7,T,2,2,0,F,T,G,1,,,,4
Spain,2010,Chile,2,1,81,F,F,F,23,7,T,4,7,0,F,T,G,1,,,,11
Spain,2010,Honduras,2,0,27,F,F,F,23,7,T,5,5,0,F,T,G,2,,,,10
Spain,2010,Portugal,1,0,4,F,F,F,23,7,T,3,2,0,F,T,S,1,,,,5
Spain,2014,Australia,3,0,86,F,F,F,23,7,T,4,4,1,F,F,G,3,,,,9
Spain,2014,Netherlands,1,5,64,F,F,F,23,7,T,5,2,0,F,F,G,-4,,,,7
Spain,2018,Portugal,3,3,29,F,F,T,23,7,T,6,3,0,F,F,G,0,,,,9
Spain,2018,Russia,1,1,73,F,F,F,23,7,T,4,3,0,F,F,S,0,,,,7
France,2010,Uruguay,0,0,74,F,F,F,23,8,F,3,3,0,F,F,G,0,,,,6
France,2014,Honduras,3,0,29,F,F,T,23,8,F,4,6,0,F,F,G,3,,,,10
France,2014,Honduras,3,0,76,F,F,F,23,8,F,10,1,0,F,F,G,3,,,,11
France,2018,Belgium,1,0,18,F,F,T,23,8,F,0,1,1,F,T,SF,1,,,,2
Germany,2010,Australia,4,0,47,F,F,F,23,8,T,3,2,0,F,F,G,4,,,,5
Germany,2014,Argentina,1,0,49,F,F,F,23,8,T,6,3,0,F,T,F,1,,,,9
Germany,2018,Korea,0,2,42,F,F,F,23,8,T,4,3,0,F,F,G,-2,,,,7
Germany,2018,Sweden,2,1,29,F,F,F,23,8,T,1,4,0,F,F,G,1,,,,5
Spain,2010,Netherlands,1,0,77,F,F,F,23,8,T,4,1,0,F,T,F,1,,,,5
Spain,2010,Switzerland,0,1,28,T,F,F,23,8,T,2,3,1,F,T,G,-1,,,,6
France,2014,Switerland,5,2,20,F,F,F,23,9,F,1,1,1,F,F,G,3,,,,3
France,2018,Australia,2,1,59,F,F,F,23,9,F,1,3,1,F,T,G,1,,,,5
Germany,2010,Australia,4,0,35,F,F,T,23,9,T,1,2,0,F,F,G,4,,,,3
Germany,2010,Serbia,0,1,19,F,F,T,23,9,T,2,4,0,F,F,G,-1,,,,6
Germany,2014,France,1,0,9,F,F,F,23,9,T,2,1,0,F,T,QF,1,,,,3
Germany,2018,Sweden,2,1,100,F,F,F,23,9,T,4,2,0,F,F,G,1,,,,6
Spain,2010,Germany,1,0,71,F,F,F,23,9,T,5,0,0,F,T,SF,1,,,,5
Spain,2010,Netherlands,1,0,88,F,F,F,23,9,T,3,5,0,F,T,F,1,,,,8
Spain,2014,Australia,3,0,38,T,F,F,23,9,T,6,1,0,F,F,G,3,,,,7
Spain,2018,Morocco,2,2,12,F,F,F,23,9,T,4,4,0,F,F,G,0,,,,8
Spain,2018,Iran,1,0,11,NA,F,F,23,10,T,8,2,0,F,F,G,1,,,,10
Spain,2018,Russia,1,1,66,F,F,T,23,10,T,4,3,0,F,F,S,0,,,,7
Spain,2018,Russia,1,1,146,F,F,T,23,10,T,3,2,0,F,F,S,0,,,,5
Spain,2014,Chile,0,2,27,F,F,F,24,3,T,3,4,1,F,F,G,-2,,,,8
France,2010,Uruguay,0,0,2,F,F,F,24,4,F,6,1,1,F,F,G,0,,,,8
France,2014,Nigeria,2,0,13,T,F,F,24,4,F,2,2,0,F,F,S,2,,,,4
Germany,2010,England,4,1,97,F,F,F,24,4,T,1,3,0,F,F,S,3,,,,4
Spain,2010,Portugal,1,0,76,F,F,F,24,4,T,2,2,0,F,T,S,1,,,,4
Germany,2014,Ghana,2,2,76,T,T,F,24,5,T,4,7,0,F,T,G,0,,,,11
Germany,2014,US,1,0,107,F,F,T,24,5,T,5,3,0,F,T,G,1,,,,8
Spain,2010,Chile,2,1,32,F,F,F,24,5,T,6,3,0,F,T,G,1,,,,9
Spain,2010,Portugal,1,0,101,F,F,F,24,5,T,1,3,0,F,T,S,1,,,,4
France,2018,Peru,1,0,75,F,F,F,24,6,F,7,6,0,F,T,G,1,,,,13
Germany,2010,Ghana,1,0,6,F,F,F,24,6,T,2,4,0,F,F,G,1,,,,6
Germany,2014,Algeria,2,1,87,F,F,F,24,6,T,2,0,1,F,T,S,1,,,,3
Germany,2014,Brazil,7,1,39,F,F,T,24,6,T,6,4,0,F,T,SF,6,,,,10
Spain,2014,Chile,0,2,48,F,F,F,24,6,T,5,5,0,F,F,G,-2,,,,10
France,2010,Mexico,0,2,11,F,F,F,24,7,F,3,2,0,F,F,G,-2,,,,5
France,2010,South Africa,1,2,50,F,F,F,24,7,F,3,3,0,F,F,G,-1,,,,6
Germany,2010,Ghana,1,0,22,F,F,T,24,7,T,3,2,1,F,F,G,1,,,,6
Germany,2014,Brazil,7,1,84,F,F,F,24,7,T,2,6,1,F,T,SF,6,,,,9
Germany,2014,Ghana,2,2,38,F,F,T,24,7,T,6,3,0,F,T,G,0,,,,9
Spain,2010,Paraguary,1,0,67,F,F,T,24,7,T,6,2,0,F,T,QF,1,,,,8
Spain,2010,Portugal,1,0,38,F,F,F,24,7,T,3,3,0,F,T,S,1,,,,6
Spain,2010,Switzerland,0,1,1,F,F,F,24,7,T,2,6,0,F,T,G,-1,,,,8
Spain,2014,Australia,3,0,4,F,F,F,24,7,T,5,2,0,F,F,G,3,,,,7
Spain,2014,Australia,3,0,5,F,F,T,24,7,T,6,6,0,F,F,G,3,,,,12
Spain,2014,Netherlands,1,5,15,F,F,F,24,7,T,3,6,0,F,F,G,-4,,,,9
France,2018,Australia,2,1,8,F,F,T,24,8,F,1,6,0,F,T,G,1,,,,7
France,2018,Belgium,1,0,36,F,F,F,24,8,F,2,4,0,F,T,SF,1,,,,6
France,2018,Uruguay,2,0,47,F,F,F,24,8,F,2,1,0,F,T,QF,2,,,,3
Germany,2010,England,4,1,37,T,F,F,24,8,T,1,1,1,F,F,S,3,,,,3
Germany,2010,Ghana,1,0,47,F,F,F,24,8,T,6,2,0,F,F,G,1,,,,8
Germany,2014,Ghana,2,2,4,F,F,F,24,8,T,4,4,0,F,T,G,0,,,,8
Germany,2014,Portgual,4,0,13,F,F,F,24,8,T,3,1,0,F,T,G,4,,,,4
Germany,2018,Sweden,2,1,30,F,F,F,24,8,T,3,5,0,F,F,G,1,,,,8
Spain,2010,Germany,1,0,24,F,F,T,24,8,T,4,6,0,F,T,SF,1,,,,10
Spain,2018,Morocco,2,2,8,F,F,T,24,8,T,4,4,0,F,F,G,0,,,,8
Spain,2018,Morocco,2,2,18,F,F,T,24,8,T,5,4,0,F,F,G,0,,,,9
France,2014,Germany,0,1,39,F,F,F,24,9,F,3,7,0,F,F,QF,-1,,,,10
France,2018,Peru,1,0,18,F,F,F,24,9,F,2,1,0,F,T,G,1,,,,3
Germany,2014,Brazil,7,1,24,T,T,F,24,9,T,2,1,1,F,T,SF,6,,,,4
Germany,2014,US,1,0,1,F,F,T,24,9,T,7,2,0,F,T,G,1,,,,9
Germany,2014,US,1,0,54,F,F,T,24,9,T,2,0,0,F,T,G,1,,,,2
Germany,2018,Mexico,0,1,10,F,F,T,24,9,T,4,2,1,F,F,G,-1,,,,7
Spain,2010,Portugal,1,0,5,T,F,F,24,9,T,3,2,0,F,T,S,1,,,,5
Spain,2018,Iran,1,0,69,F,F,T,24,9,T,4,7,0,F,F,G,1,,,,11
Spain,2018,Morocco,2,2,111,F,F,F,24,9,T,1,4,0,F,F,G,0,,,,5
France,2010,Mexico,0,2,75,F,F,F,24,10,F,3,3,1,F,F,G,-2,,,,7
France,2010,Uruguay,0,0,22,F,F,F,25,4,F,2,4,1,F,F,G,0,,,,7
Germany,2010,Argentina,4,0,25,F,F,F,25,5,T,0,4,1,F,F,QF,4,,,,5
Germany,2010,Spain,0,1,27,F,F,F,25,5,T,3,5,0,F,F,SF,-1,,,,8
Germany,2014,France,1,0,25,F,F,F,25,5,T,0,6,0,F,T,QF,1,,,,6
France,2014,Germany,0,1,20,F,F,T,25,6,F,2,2,0,F,F,QF,-1,,,,4
France,2014,Honduras,3,0,2,F,F,T,25,6,F,3,6,0,F,F,G,3,,,,9
Germany,2010,Ghana,1,0,39,F,F,F,25,6,T,6,3,0,F,F,G,1,,,,9
Germany,2010,Ghana,1,0,60,F,F,F,25,6,T,4,3,0,F,F,G,1,,,,7
Germany,2010,Serbia,0,1,7,F,F,F,25,6,T,4,4,0,F,F,G,-1,,,,8
Germany,2010,Uruguay,3,2,30,F,F,F,25,6,T,2,6,0,F,F,TPP,1,,,,8
Germany,2014,France,1,0,28,F,F,F,25,6,T,7,2,0,F,T,QF,1,,,,9
Germany,2014,US,1,0,87,F,F,F,25,6,T,4,4,0,F,T,G,1,,,,8
Spain,2010,Netherlands,1,0,93,T,F,F,25,6,T,5,2,0,F,T,F,1,,,,7
France,2014,Germany,0,1,19,F,F,F,25,7,F,4,4,0,F,F,QF,-1,,,,8
France,2014,Honduras,3,0,81,F,F,T,25,7,F,6,3,0,F,F,G,3,,,,9
Spain,2010,Germany,1,0,83,F,F,T,25,7,T,5,2,0,F,T,SF,1,,,,7
Spain,2010,Portugal,1,0,57,T,F,F,25,7,T,5,3,0,F,T,S,1,,,,8
Spain,2014,Netherlands,1,5,73,F,F,F,25,7,T,4,5,0,F,F,G,-4,,,,9
Germany,2014,Argentina,1,0,29,F,F,T,25,8,T,7,2,0,F,T,F,1,,,,9
France,2010,Mexico,0,2,28,F,F,F,25,9,F,6,4,0,F,F,G,-2,,,,10
France,2018,Australia,2,1,32,T,F,F,25,9,F,6,1,1,F,T,G,1,,,,8
Germany,2014,France,1,0,6,F,F,T,25,9,T,1,6,0,F,T,QF,1,,,,7
Germany,2018,Sweden,2,1,75,F,F,F,25,9,T,5,4,0,F,F,G,1,,,,9
Spain,2010,Germany,1,0,45,T,F,F,25,9,T,9,2,0,F,T,SF,1,,,,11
Spain,2010,Honduras,2,0,35,T,F,F,25,9,T,6,3,0,F,T,G,2,,,,9
Spain,2018,Morocco,2,2,33,F,F,T,25,9,T,7,2,0,F,F,G,0,,,,9
Germany,2018,Sweden,2,1,87,F,F,F,25,10,T,3,1,0,F,F,G,1,,,,4
Spain,2018,Russia,1,1,104,F,F,T,25,10,T,8,2,0,F,F,S,0,,,,10
Spain,2014,Chile,0,2,17,F,F,F,26,2,T,3,1,1,F,F,G,-2,,,,5
Germany,2010,Ghana,1,0,86,F,F,F,26,3,T,1,1,1,F,F,G,1,,,,3
France,2018,Peru,1,0,58,F,F,F,26,5,F,0,0,1,F,T,G,1,,,,1
Spain,2010,Chile,2,1,3,F,F,F,26,5,T,2,2,0,F,T,G,1,,,,4
France,2014,Switerland,5,2,3,F,F,F,26,6,F,1,1,1,F,F,G,3,,,,3
Germany,2014,Algeria,2,1,1,F,F,F,26,6,T,8,3,0,F,T,S,1,,,,11
Germany,2014,Portgual,4,0,77,F,F,F,26,6,T,8,2,0,F,T,G,4,,,,10
Germany,2014,US,1,0,111,F,F,F,26,6,T,1,6,0,F,T,G,1,,,,7
Spain,2010,Germany,1,0,57,F,F,F,26,6,T,2,4,2,F,F,SF,1,,,,8
Spain,2014,Netherlands,1,5,62,F,F,T,26,6,T,5,5,0,F,F,G,-4,,,,10
Germany,2010,Serbia,0,1,6,F,F,F,26,7,T,5,4,0,F,F,G,-1,,,,9
Germany,2014,Algeria,2,1,148,F,F,F,26,7,T,0,3,1,F,T,S,1,,,,4
Germany,2014,Argentina,1,0,37,F,F,F,26,7,T,6,3,0,F,T,F,1,,,,9
Germany,2018,Korea,0,2,14,F,F,T,26,7,T,3,3,1,F,F,G,-2,,,,7
Spain,2018,Portugal,3,3,1,F,F,F,26,7,T,3,7,1,F,F,G,0,,,,11
France,2010,Mexico,0,2,26,F,F,F,26,8,F,9,3,1,F,F,G,-2,,,,13
France,2014,Honduras,3,0,49,F,F,T,26,8,F,5,4,0,F,F,G,3,,,,9
France,2018,Denmark,0,0,17,F,F,T,26,8,F,4,5,0,F,T,G,0,,,,9
France,2018,Peru,1,0,7,F,F,F,26,8,F,4,6,0,F,T,G,1,,,,10
France,2018,Peru,1,0,24,F,F,F,26,8,F,2,2,0,F,T,G,1,,,,4
Germany,2010,Australia,4,0,60,F,F,T,26,8,T,4,3,0,F,F,G,4,,,,7
Spain,2010,Netherlands,1,0,23,F,F,F,26,8,T,5,3,0,F,T,F,1,,,,8
Spain,2010,Portugal,1,0,1,F,F,T,26,8,T,8,3,0,F,T,S,1,,,,11
Spain,2010,Portugal,1,0,22,F,F,F,26,8,T,5,2,0,F,T,S,1,,,,7
Spain,2010,Switzerland,0,1,42,F,F,F,26,8,T,7,1,0,F,T,G,-1,,,,8
Spain,2010,Switzerland,0,1,104,F,F,T,26,8,T,0,2,0,F,T,G,-1,,,,2
Spain,2014,Netherlands,1,5,48,F,F,F,26,8,T,6,4,0,F,F,G,-4,,,,10
Spain,2018,Portugal,3,3,25,F,F,F,26,8,T,7,1,1,F,F,G,0,,,,9
France,2014,Honduras,3,0,35,F,F,F,26,9,F,6,4,0,F,F,G,3,,,,10
France,2018,Denmark,0,0,87,F,F,F,26,9,F,2,5,0,F,T,G,0,,,,7
Germany,2010,Serbia,0,1,50,T,F,F,26,9,T,2,2,0,F,F,G,-1,,,,4
Germany,2014,Brazil,7,1,72,F,F,T,26,9,T,2,6,1,F,T,SF,6,,,,9
Germany,2018,Sweden,2,1,16,F,F,T,26,9,T,3,5,0,F,F,G,1,,,,8
Germany,2018,Sweden,2,1,69,F,F,F,26,9,T,2,2,0,F,F,G,1,,,,4
Spain,2010,Portugal,1,0,43,F,F,F,26,9,T,6,2,0,F,T,S,1,,,,8
Spain,2010,Portugal,1,0,70,F,F,F,26,9,T,5,2,0,F,T,S,1,,,,7
Germany,2014,Portgual,4,0,29,F,F,F,27,2,T,2,3,1,F,T,G,4,,,,6
Germany,2010,Argentina,4,0,61,F,F,F,27,3,T,1,5,0,F,F,QF,4,,,,6
Germany,2014,Brazil,7,1,34,F,F,F,27,3,T,11,4,0,F,T,SF,6,,,,15
Spain,2010,Honduras,2,0,58,F,F,F,27,3,T,4,4,1,F,T,G,2,,,,9
Spain,2018,Portugal,3,3,70,F,F,F,27,3,T,2,2,2,F,F,G,0,,,,6
Spain,2014,Netherlands,1,5,32,F,F,T,27,4,T,4,8,0,F,F,G,-4,,,,12
France,2014,Honduras,3,0,1,F,F,F,27,5,F,6,2,0,F,F,G,3,,,,8
France,2018,Peru,1,0,20,F,F,F,27,5,F,1,4,1,F,T,G,1,,,,6
Germany,2010,Ghana,1,0,2,F,F,F,27,5,T,3,4,0,F,F,G,1,,,,7
Germany,2018,Korea,0,2,22,F,F,T,27,5,T,1,6,0,F,F,G,-2,,,,7
France,2014,Nigeria,2,0,50,F,F,F,27,6,F,7,3,0,F,F,S,2,,,,10
Germany,2010,Australia,4,0,19,T,F,F,27,6,T,1,6,0,F,F,G,4,,,,7
Germany,2014,France,1,0,46,F,F,F,27,6,T,3,5,0,F,T,QF,1,,,,8
Spain,2014,Netherlands,1,5,45,F,F,T,27,6,T,2,1,0,F,F,G,-4,,,,3
France,2014,Nigeria,2,0,57,F,F,F,27,7,F,0,6,0,F,F,S,2,,,,6
France,2018,Argentina,4,3,21,F,F,F,27,7,F,4,2,1,F,T,S,1,,,,7
Germany,2010,Australia,4,0,44,F,F,F,27,7,T,4,5,0,F,F,G,4,,,,9
Germany,2010,Ghana,1,0,8,F,F,F,27,7,T,2,4,0,F,F,G,1,,,,6
Germany,2010,Serbia,0,1,46,F,F,F,27,7,T,1,7,0,F,F,G,-1,,,,8
Germany,2014,Portgual,4,0,25,F,F,F,27,7,T,5,7,1,F,T,G,4,,,,13
France,2014,Switerland,5,2,41,F,F,T,27,8,F,5,7,0,F,F,G,3,,,,12
France,2018,Argentina,4,3,34,F,F,F,27,8,F,5,3,0,F,T,S,1,,,,8
Germany,2010,Ghana,1,0,9,T,F,F,27,8,T,0,4,0,F,F,G,1,,,,4
Germany,2014,Algeria,2,1,22,F,F,F,27,8,T,4,2,0,F,T,S,1,,,,6
Spain,2010,Switzerland,0,1,19,F,F,T,27,8,T,3,5,1,F,T,G,-1,,,,9
Spain,2010,Switzerland,0,1,36,F,F,T,27,8,T,1,5,0,F,T,G,-1,,,,6
Spain,2018,Portugal,3,3,53,F,F,F,27,8,T,2,6,0,F,F,G,0,,,,8
France,2018,Argentina,4,3,43,T,T,F,27,9,F,4,3,1,F,T,S,1,,,,8
France,2018,Denmark,0,0,85,F,F,T,27,9,F,0,7,0,F,T,G,0,,,,7
Germany,2010,Argentina,4,0,74,T,F,F,27,9,T,0,1,0,F,F,QF,4,,,,1
Germany,2014,Algeria,2,1,92,F,F,T,27,9,T,6,3,0,F,T,S,1,,,,9
Spain,2018,Iran,1,0,67,F,F,T,27,9,T,9,4,0,F,F,G,1,,,,13
Spain,2018,Iran,1,0,2,F,F,T,27,10,T,5, ,0,F,F,G,1,,,,5
Spain,2018,Morocco,2,2,90,F,F,T,27,10,T,10,1,0,F,F,G,0,,,,11
Spain,2014,Chile,0,2,84,F,F,F,28,1,T,4,6,0,F,F,G,-2,,,,10
Germany,2010,England,4,1,94,F,F,F,28,3,T,2,5,2,F,F,S,3,,,,9
Germany,2014,Brazil,7,1,30,F,F,F,28,3,T,2,3,0,F,T,SF,6,,,,5
Spain,2014,Australia,3,0,54,F,F,F,28,4,T,2,1,2,F,F,G,3,,,,5
France,2010,South Africa,1,2,15,F,F,F,28,5,F,3,5,1,F,F,G,-1,,,,9
France,2010,Uruguay,0,0,80,F,F,F,28,5,F,6,3,1,F,F,G,0,,,,10
Germany,2014,Brazil,7,1,41,F,F,F,28,5,T,5,3,1,F,T,SF,6,,,,9
Germany,2010,Ghana,1,0,20,F,F,F,28,6,T,4,5,0,F,F,G,1,,,,9
Germany,2014,Portgual,4,0,43,F,F,T,28,6,T,4,7,0,F,T,G,4,,,,11
Spain,2010,Chile,2,1,57,F,F,T,28,6,T,5,2,0,F,T,G,1,,,,7
Spain,2010,Paraguary,1,0,89,F,F,F,28,6,T,8,2,0,F,T,QF,1,,,,10
Spain,2010,Switzerland,0,1,17,F,F,T,28,6,T,2,6,0,F,T,G,-1,,,,8
Spain,2018,Morocco,2,2,24,F,F,T,28,6,T,3,6,0,F,F,G,0,,,,9
Germany,2010,Serbia,0,1,38,F,F,F,28,7,T,4,3,1,F,F,G,-1,,,,8
Germany,2014,US,1,0,3,F,F,F,28,7,T,5,7,0,F,T,G,1,,,,12
Germany,2018,Mexico,0,1,40,F,F,F,28,7,T,2,2,0,F,F,G,-1,,,,4
Spain,2014,Australia,3,0,10,F,F,F,28,7,T,6,4,0,F,F,G,3,,,,10
Spain,2014,Chile,0,2,31,F,F,F,28,7,T,2,3,0,F,F,G,-2,,,,5
Spain,2014,Netherlands,1,5,59,F,F,T,28,7,T,4,4,0,F,F,G,-4,,,,8
